key,en,source_sha256,it
1887109671,Can’t Ready Up,e2bce6ca4d6f4d96723da171aeecbef2258223b75d4c79943ba04522507069d8,Impossibile confermare la disponibilità
1887590001,Pack,80dc21673e554c7bdf6e371232d2f3cb3be2cf6d9f86fd90d03515d51269a0c6,Pacchetto
1888011014,You've reached today's gathering limit. Let them grow into Bloom Clusters a little longer.,cfcff1ac7dc3d84bf431e8b9e92735c0381c753b507ec33d1cfb7d4ba488eabd,Hai raggiunto il limite di raccolta di oggi. Lascia che crescano ancora un po' in Grappoli di Fioritura.
1889622876,Team Points,7282563370f4335e539ee9e0ef86330a28788df149580a6777163aa604ec32c0,Punti Formazione
1889904041,Illusory Basic Blink Chip,df9c459d7374e8886352b70e927aa2579452569346a52224df626bee6cb5513a,Fantasma · Chip Scatto Base
1890880978,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. The residual Prismana Energy left during hatching will also condense into <style=Hint_BgL>2 Prismana Shell Shards</style>.,5514098a9d7ce9292c136778bea769ba470b5aaaefd1f69a5f9e6d33a460c80a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>2 Frammenti Guscio Prismana</style>.
1891504492,Damage Amp Level 3,5f463c1d0c51348276e0cd0da8dc2c1342f57a441327a22a0758d93a04c95a95,Amplificazione Danno Livello 3
1891884237,Veilfloats feel a bond with you.,5dfe83960e4d5024f60601517521903cebd63cd45141767cf990b977db4318ee,I Veilfloat provano un legame con te.
1893266070,Damage Amp +15%,cfd041e43b9b775e167fce1123c8d4926a4940bc4cf09658dd81b149656b6051,Danni Inflitti +15%
1894757116,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. Residual Prismana Energy from hatching will also condense into <style=Hint_BgL>4 Prismana Shell Shards</style>.,c08e749755340a72dec22c1620ee5179e5ea3132f81f9381d245502bbda12b5a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>4 Frammenti Guscio Prismana</style>.
1895172678,"A <style=Hint_BgL>Skippy</style> is asleep on the lotus leaf. <style=Hint_BgL>While it sleeps</style>, your catch chance is <style=Hint_BgL>doubled</style>, so approach carefully and try to catch it.",c263f4d7cab21e64398b4ff2049856407b18f3ec8dd790c5195296c2452527cb,"Uno <style=Hint_BgL>Skippy</style> dorme sulla foglia di loto. <style=Hint_BgL>Mentre dorme</style>, la probabilità di cattura <style=Hint_BgL>raddoppia</style>, quindi avvicinati con cautela e prova a catturarlo."
1897593430,A Butterfly’s Dream of Light,e225a29ea647b9f2374e2f21f9edaa74d6dc8dbadac458bf65b67df5af5be7dd,Il Sogno di Luce di una Farfalla
1898970090,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. Residual Prismana Energy from hatching will also condense into <style=Hint_BgL>4 Prismana Shell Shards</style>.,c08e749755340a72dec22c1620ee5179e5ea3132f81f9381d245502bbda12b5a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>4 Frammenti Guscio Prismana</style>.
1900804671,"BINI #9 Unit, Amplifier, and Chip have been automatically <color=#FFE451>reclaimed</color>",db9dd093bfb5a527b94bb40ce831c06775d17a1ac0195c76d80e5d7da49440b8,"Unità, Amplificatore e Chip della BINI #9 sono stati <color=#FFE451>recuperati automaticamente</color>"
1901848891,Full Set Rewards: {0}/{1},c190baa40494cdbe3918b61b9b5fbb81e155d327c264b210126835140b2582dc,Ricompense Set Completo: {0}/{1}
1903313810,Travel Perks,b77996d22561baf8890205c4d8f9eb101f99d9913370e98ff48cf637d11e37c7,Vantaggi di Viaggio
1906203264,Reversal Strike,97dfddfd30652df2323f4f383619b884c56bc7cbed606b89047f266819325405,Colpo Rovesciato
1908246916,"Sunset’s glow fills the sky, and the Susuta walks through its last light.",a80218bb88fc38c5a696d49f23c65016e5dc79d6eb794b1a7920939dab2fba35,"Il bagliore del tramonto riempie il cielo, e il Susuta cammina nella sua ultima luce."
1908355396,"Seeds ride the wind, overlooking the thriving wilderness.",bb2962c7f432e8bea9fc4c312d367132fc7a1deccd107eed145cac775aff5e10,"I semi cavalcano il vento, dominando la natura selvaggia rigogliosa."
1908747385,Illusory Attack Amplifier,9d76b40f05f3cb8b8c20ad09ad77a056d5ad1699fec6fbc3102c82def03a543e,Fantasma · Amplificatore ATT
1910440417,Silent Owlmark,2cac47f70c67ad333a737d7ac692aed2d0abbaf1ea873584ee952acb04f5c82e,Marchio Gufo Silente
1913140190,Illusory Basic Blink Chip,df9c459d7374e8886352b70e927aa2579452569346a52224df626bee6cb5513a,Fantasma · Chip Scatto Base
1913805146,Speed Up,f282769a9415473d0398f75ae5c3f2e1bf071c64ed30fac4a0551ad2e3dfc2bb,Accelerazione
1914724693,You can’t equip gear or bring items into this mode.,a62bee43c5c81c21ae906dbe282cb05c1b93e89184b1d89b40272197496ef198,In questa modalità non puoi equipaggiare attrezzatura né portare oggetti con te.
1915790913,Holo Heartbeat,775357271609223933246dcd5401ad4df31f5caf59035b8b1a1e98d8b966a195,Batticuore Holo
1916323875,Hypnowls feel a bond with you.,0f60c9b61e5cf502f6a98c3dc6d1a59d63268b44551e032c856faa924bbe042d,Gli Hypnowl provano un legame con te.
1917523337,Damage Amp Level 2,70df18ddf6eb6bf14de5ffc38c86391050a6995fb67b239333063d27c94b8578,Amplificazione Danno Livello 2
1922204168,"Team members deal <customRichText(calcData,buff,4006011,param0,level,%d)>% more damage, with an additional <customRichText(calcData,buff,4006011,param1,level,%d)>% increase against elements they counter.",a7f414b83ae44009d44174b545037e181f5ac3a48e319923e201396c12ec8505,"I membri della squadra infliggono il <customRichText(calcData,buff,4006011,param0,level,%d)>% di danni in più, con un aumento aggiuntivo del <customRichText(calcData,buff,4006011,param1,level,%d)>% in caso di vantaggio elementale."
1922904918,"Team members take <customRichText(calcData,buff,4006021,param0,level,%d)>% less damage, with an additional <customRichText(calcData,buff,4006021,param1,level,%d)>% reduction against elements they counter.",54b431e858d609c00f3f2dcfc1fca4f90f679be9ccec20feaae6d81507228086,"I danni subiti dai membri della squadra si riducono del <customRichText(calcData,buff,4006021,param0,level,%d)>%, con una riduzione aggiuntiva del <customRichText(calcData,buff,4006021,param1,level,%d)>% in caso di vantaggio elementale."
1923877248,Surprise Redemption,768b86a4769443278251d730debd2c7df53b69d144dac4c96c4964b2b5302885,Scambio a Sorpresa
1924603000,Illusory Protective Unit - Endurance,8ecdfbccd546a10aae08fd7230f79723f37e91068ff27a4e72def3a90d19e6ba,Fantasma · Unità Difensiva - Resistenza
1925237313,Trail,e2c8d39b7458f4027752b9835af7ff71b482a4b241352d3b1e66b6bf3bdab4bc,Tracce
1925287238,"BINI #9 activates a temporary light source, clearing mist within 20m in front of the Pathfinder for <customRichText(buffConfigData,6001006,duration)>s. Cooldown: 120s",8288d11831ed0eae4590862522df8c944137178b6c5f9866ca4c62d56ea74f26,"BINI #9 attiva una fonte luminosa temporanea, dissipando la nebbia entro 20 metri davanti all'Esploratore per <customRichText(buffConfigData,6001006,duration)> secondi. Tempo di recupero: 120 secondi"
1927069695,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. Residual Prismana Energy from hatching will also condense into <style=Hint_BgL>4 Prismana Shell Shards</style>.,c08e749755340a72dec22c1620ee5179e5ea3132f81f9381d245502bbda12b5a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>4 Frammenti Guscio Prismana</style>.
1928361015,Illusory Aniimo Obtained: {0}/{1},e0bff004d934e6994e291e5c5e2e0521d58fb4aacd08d3336ebdf3854614b604,Aniimo Illusori Ottenuti: {0}/{1}
1930013881,"Aniimo is coming to mobile on September 23, 2026 at 10:00 (UTC+8)! Head over to our official website to learn more.",58235eff4f452a063f16659a778c2b2da76dbad32e4e57cb0223c8b33f036db9,Aniimo arriva su mobile il 23/09/2026 alle 10:00 (UTC+8)! Vieni sul nostro sito ufficiale per saperne di più.
1931882038,Illusory Protective Unit - Exploration,fdfbcab61ffad534921e416d64d535f1dd9ddc9e0556921374fcb6f605c617c9,Fantasma · Unità Protettiva - Esplorazione
1933238634,Forest of Butterfly Dreams,72055e550b9ad04d8231b736146447ac80129478a750b8b0451fb08b5f83601d,Foresta dei Sogni della Farfalla
1933367159,Illusory Intermediate Vigor Chip,4f6403551cf7da2fadee005d7d9508972af1bde65e0491bc4958aafba47e3506,Fantasma · Chip Tempra Intermedio
1933400906,A Rainbow Appears,5974040e672c7435223dd8afcce12198da10a37f737d5f4feadd3f33798948b6,Appare un Arcobaleno
1934565827,Memories of the Veins,5eee37859be0241432e9e61af5e7101a3249a40edf4680ab10f1ff2a47a8ba9b,Memorie delle Vene
1934706534,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
An Attack Amplifier chip that moderately increases damage, making every hit sting.",92e499352dc82a60c726e2ea896a2345dbba3651ba1970ce765568f5feb26309,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso. Non può essere portato fuori durante l'estrazione.</style>
Un chip per Amplificatore d'Attacco che aumenta moderatamente i danni, facendo sentire il peso di ogni colpo."
1935193600,"<style=Hint_BgL>Temporary item. Usable only in this game; cannot be taken out during evacuation.</style>
Significantly increases damage against <style=Hint_BgL>targets on Chaos and Nightmare difficulties or lower</style>.
With chips installed, <style=Hint_BgL>slightly increases damage and load capacity</style>.",b2b6468e7d374f40f4fba9b68d2ddfe35c8b2b7a39df18fe1df93b69a89d4099,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso; non può essere portato fuori durante l'evacuazione.</style>
Aumenta notevolmente i danni contro i <style=Hint_BgL>bersagli delle difficoltà Caos e Incubo o inferiori</style>.
Con i chip installati, <style=Hint_BgL>aumenta leggermente i danni e la capacità di carico</style>."
1935244203,"The event isn’t open yet, or you haven’t completed the main story chapter Rainbow of the Ground.",31016be7f31dcb71a1cc8d0e9d04451556fbb7d7e7671e993234a4caf2a645a9,"L'evento non è ancora aperto, oppure non hai completato il capitolo della storia principale Arcobaleno del Suolo."
1937086350,This message is too long.,6c5c98983778dea5e5ed4e7bcbfbacd5afa841551d9a4d3d6c4eaa0c521b118a,Questo messaggio è troppo lungo.
1938305345,Automatically unlocks after you successfully extract the collectible [Rose Thorn Blade] in Operation: Egg Heist.,ba2796c5dfd4aebf0762da61eadb59f8ca0cb7608976b56061283a5262c1b8c3,Si sblocca automaticamente portando in salvo il reperto [Lama Spina di Rosa] da Operazione: Furto d'Uova.
1939267108,"<style=Hint_BgL>Temporary item. Usable only in this game; cannot be taken out during evacuation.</style>
Significantly increases damage against <style=Hint_BgL>targets on Beginner difficulty</style>.",e54c61bd90ccf0600f057c3fe5b79ca5fa31fb9cc0024a6dbd538fbc45a6b483,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso; non può essere portato fuori durante l'evacuazione.</style>
Aumenta notevolmente i danni contro i <style=Hint_BgL>bersagli a difficoltà Principiante</style>."
1941631051,Quality,1b2c08a8733d7ff1d06e726107a977124929c975066a3a606d19055dfd4e3dbd,Qualità
1942147992,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1947121834,Automatically unlocks after you successfully extract the collectible [Feather Bathed in Light] in Operation: Egg Heist.,2a851a96df753b04f63161fa626cb6028e4c4f4320fbb79ca17797e9e42be83d,Si sblocca automaticamente portando in salvo il reperto [Piuma Baciata dalla Luce] da Operazione: Furto d'Uova.
1947643806,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. Residual Prismana Energy from hatching will also condense into <style=Hint_BgL>4 Prismana Shell Shards</style>.,c08e749755340a72dec22c1620ee5179e5ea3132f81f9381d245502bbda12b5a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>4 Frammenti Guscio Prismana</style>.
1950053537,Illusory Intermediate Resistance Chip,f6ddc514de772978c51d144cc0d805c6fadb9aa70166c8158eac002ff8b95e55,Chip Resistenza Intermedio Illusorio
1951784404,Damage Amp Level 4,50ed12d10c8243d6639f2f4f424a019c2050a41aad9a4e1a9b43169e2024cc8b,Amplificazione Danno Livello 4
1952586175,Legendary,c80b041f5d1d11574f40bd79c2ea8f64cfc47a49c6b8846abed3c294931a7946,Leggendario
1953290786,Floral Rainbow Feather,5bed93efa31be828e2a7625c61ff513ab8166d55e6d8cfc6a354f9cdb46a3f70,Piuma Floreale Arcobaleno
1955232864,Spring Stroll Susuta - Right,94ded5ae7602cb3f128a979c76247f43bfa667834aca96d0bbd7514c25875cd3,Lontra in Gita Primaverile · Destra
1958135946,Legendary Journey event.,80cfe0ad095501fd606c54b5e6b34ce7412cc839bd2ca5cc6bb5cdd65a383da8,Evento Viaggio Leggendario.
1959430599,Illusory Intermediate Lighting Chip,4c423156cad317678f4101e977d9ba33900664e4638e16cb1b4e54088b4f4675,Fantasma · Chip Illuminazione Intermedio
1961791187,Illusory Basic Protection Chip,473316c27de9427eb24a2f156e5af4ee9acb161daf5394056c37c9058c762a49,Fantasma · Chip Protezione Base
1962736755,Forest of Butterfly Dreams,72055e550b9ad04d8231b736146447ac80129478a750b8b0451fb08b5f83601d,Foresta dei Sogni della Farfalla
1963533754,DMG Reduction Level 4,8212f478bcc6878cdd8bf5b605afaad3bfae7feb3598f9b223d82fe4dcc84b8c,Riduzione DAN Livello 4
1963591220,"Regenerates health for 10s, restoring 5% HP every 1s. Taking damage interrupts this effect. Cooldown: 60s.",f4ccfb24288612dc3a0fd7ab8163931746139c10d5e217172c97a32a1c606072,"Ottieni Rigenerazione per 10 secondi, ripristinando il 5% dei PV ogni 1 secondo. Subire danni interrompe l'effetto. Tempo di recupero: 60 secondi."
1964236758,Radiant Waveglow,a6eb054e71c82e63dfffe654b5c8c1ff6b6574e806fc52e68fa89694c6ad2757,Waveglow Radiante
1964637490,Tap Model to Lock On Target,80da0e8a8793f31c2a1414f3cd41211d3a049183ced9b55667a144845a7887db,Tocca il Modello per Agganciare il Bersaglio
1966378639,Prawn Punch Hat,98de484b09af4a7dad0764e6ad5adc180227f82c128afbb6cba01dca72137602,Cappello Gambero Pistola
1968855786,A witness to every heart-pounding moment of Holo-Battle Sim training.,8e62233358628571fdc6fae66d0c9ce466033001708b0a30f6fc7f710bcf4c69,Un testimone di ogni momento da batticuore dell'allenamento nel Simulatore Holo-Battle.
1969202351,Attacker,2969c65933f56af33e5d54d42e6aea6329d3004a7b6b3a52e259673361a954e5,Attaccante
1970189314,Fragrant Moonlight Set,939978f731921c5881b06895986bdac0074143e882026d22e395b886a67e9393,Set Chiaro di Luna Profumato
1970429014,Penetration against higher-tier armor +10%,5abab2691e9b2ba7ff83577dde96a017de606c55ecb9481c47d34f789401358c,+10% Penetrazione contro armature di grado superiore
1977566505,"Companion Mode is played in the team leader’s world. Both of you need to request entry first—send a request now? (If you’re already in the leader’s world, go remind the other Pathfinder to join!)",a96c02937acd74bbee5857840f138ce53fc618ac032770625a41b29da68a0916,"La Modalità Compagno si gioca nel mondo del caposquadra. Prima dovete entrambi richiedere l'accesso—inviare la richiesta adesso? (Se sei già nel mondo del caposquadra, vai a ricordare all'altro Esploratore di unirsi!)"
1978573103,Follow the wind.,eb79b3bb3f6edcc986db881c78eed8fe8b9b11f1b0808e9a27307961db8355ef,Segui il vento.
1978671355,You've reached the weekly limit for Season Stamp acquisition.,2cc63d26648aa7926c79a60f47b0f56fc5b6ae78176ec22cc49ceb132e38e2c2,Hai raggiunto il limite settimanale per l'ottenimento dei Timbri Stagionali.
1978968715,"Grass green as jade, and the Susuta paws brushing through the emerald blades.",7e6eb871afacecd23c2fe589c51a6f27ca5c2479fbb39935892919ceef6afee6,"Un manto d'erba rigogliosa ricopre la terra, che le zampette delle lontre dipingono di verde."
1986707430,Tap anywhere blank to close,4c579a9d69632b959d2250486591770bc2985be8be7bc5158ad6b02436e8e681,Tocca un punto vuoto qualsiasi per chiudere
1988345293,Illusory Intermediate Weakening Chip,5b8b9b104a581ccde1176abf83df9f53f118f37c4ad4b134ef728a13a55c1783,Chip Indebolimento Intermedio Illusorio
1988672639,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
A Protective Unit chip that greatly increases load capacity, freeing up more inventory space.",ae47d55290b863d0d9f0fd8e748b2993d79dac7472eff95f8dc88f1e914885f6,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso. Non può essere portato fuori durante l'estrazione.</style>
Un chip per Unità Protettiva che aumenta notevolmente la capacità di carico, lasciando più spazio nell'inventario."
1988962156,"As the tune plays, it stirs up memories of the journey; the beat carries you toward the horizon.",9cfc27cafbe6e31214445b744ddb82d5f265c32ddc5437512b0553e33e46c128,"La melodia risveglia i ricordi del viaggio, mentre il ritmo ti accompagna verso l'orizzonte."
1991229908,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1991632583,The Land Reawakens,f50855ec44284e204e864fa0850d45bdc79839a1748c93e20503d37fc5718a3e,La Terra si Risveglia
1992467566,SPARKELF × Aniimo,3872c5cc955ba25bb7ef7343a167e1ef68664f653f3e33938e977dfe10c859bf,SPARKELF × Aniimo
1993245032,Consumed,847ba2a7ccdc13a8fb82769f98d8376d557ed8800aa26f0414300be04fddf260,Consumato
1996073202,Silent Owlstep,2cf12b0c6eb7040512b487354ccbd7d937ad98428ccf8140c60eb7d8488568c8,Passo Gufo Silente
1996140294,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1996931481,Rare,291d2a97565f2e9c3316bc5251922883bf205e277124f408875d30ffd6a5d92f,Raro
2000505241,"1. Invite friends to exchange Aniimo. Each exchange consumes an exchange charge.
2. Upgrade your Friends Tree to exchange for Aniimo with higher Acquired Potential and varied forms.
3. High-potential Aniimo can only be exchanged once per day with any friend. See Friends Tree nodes for daily limits.
4. Exchanged Aniimo cannot be exchanged again for 30 days.
5. Exchange limits by level:
<sprite name=""UI_Img_Likability_2"">: No exchangeable Aniimo available. Increase your Affinity Level with friends to unlock.
<sprite name=""UI_Img_Likability_3"">: Common Aniimo in Lumin Stage and Basic Form (Max Acquired Potential: 8)
<sprite name=""UI_Img_Likability_4"">: Common Aniimo in Basic Form (Max Acquired Potential: 8)
<sprite name=""UI_Img_Likability_5"">: Common and Umbral Aniimo in Region/Weather Forms (Max Acquired Potential: 9)
<sprite name=""UI_Img_Likability_6"">: Common and Umbral Aniimo in Region/Weather Forms (Max Acquired Potential: 10)",4e5007f40df18951a24df66a87a2fb84bd75e9fd86cc61da71da8811a44e8582,"1. Invita gli amici a scambiare Aniimo. Ogni scambio consuma una carica di scambio.
2. Potenzia il tuo Albero dell'Amicizia per scambiare Aniimo con Potenziale Acquisito più alto e forme diverse.
3. Gli Aniimo ad alto potenziale possono essere scambiati solo una volta al giorno con ciascun amico. Consulta i nodi dell'Albero dell'Amicizia per i limiti giornalieri.
4. Gli Aniimo scambiati non possono essere scambiati di nuovo per 30 giorni.
5. Limiti di scambio per livello:
<sprite name=""UI_Img_Likability_2"">: Nessun Aniimo scambiabile disponibile. Aumenta il Livello di Affinità con gli amici per sbloccare.
<sprite name=""UI_Img_Likability_3"">: Aniimo comuni allo Stadio Lumin in Forma Base (Potenziale Acquisito massimo: 8)
<sprite name=""UI_Img_Likability_4"">: Aniimo comuni in Forma Base (Potenziale Acquisito massimo: 8)
<sprite name=""UI_Img_Likability_5"">: Aniimo comuni e Umbrali in varianti regionali o climatiche (Potenziale Acquisito massimo: 9)
<sprite name=""UI_Img_Likability_6"">: Aniimo comuni e Umbrali in varianti regionali o climatiche (Potenziale Acquisito massimo: 10)"
2000507949,Gain a 6-meter-radius Weakness Aura lasting 3s. Targets within the area deal 20% less damage. Cooldown: 90s.,562da0376357b298d5df07aa9b5a45dc05d836f856d1536c98db1750e2767b82,"Ottieni per 3 secondi un'Aura di Debolezza con un raggio di 6 metri, che riduce del 20% i danni inflitti dai bersagli al suo interno. Tempo di recupero: 90 secondi."
2000520382,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
An Attack Amplifier chip with the Heal skill. Rapidly restores health.",116f7fcc77edb548312d8968056dbbacce8222be50dfe9024c20e44eb48e2507,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso. Non può essere portato fuori durante l'estrazione.</style>
Un chip per Amplificatore d'Attacco dotato dell'abilità Cura. Ripristina rapidamente la salute."
2003166570,"Purchase to get the <style=Hint_BgL>Irisalis</style> Bonded Held Item, <style=Hint_BgL>Floral Rainbow Feather</style>.
[Core Effect] Summoned clones deal 30% additional damage.",dfd210f752638711d8ec524131eb417bec414a3159a6cc210fd521ad4bcfc26f,"Acquista per ricevere l'Oggetto Tenuto Legato dell'<style=Hint_BgL>Irisalis</style>, <style=Hint_BgL>Piuma Floreale Arcobaleno</style>.
[Effetto Nucleo] I cloni evocati infliggono il 30% di danni aggiuntivi."
2003602250,Catch Effect Part II: Exclusive Aniimo Display Background,31104570cb2ce69faa185e24a99eb8ea9e6c7041ab82e7b9182785cde2e953af,Effetto di Cattura Parte II: Sfondo di Presentazione Aniimo Esclusivo
2005097792,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
2008406633,Handheld,ecb26701d378fdc728c87fb9d02506626883bb5ee91d3a82359d7117b54b000a,In Mano
2009252113,Load +2,db2547e03b31fc530f9207441c1284cdab4cf7f3c9f97497bb5cdc2fa9fa8160,Carico +2
2012920632,Illusory Advanced Protection Chip,3daa80cf37b14c72f9ced772ea5f5fa192f49451bc0ecacbde8df7dd71c885f0,Fantasma · Chip Protezione Avanzato
2014441977,Blink to a point 10 meters ahead of you. Cannot pass through walls. Cooldown: 120s.,d15354c870f07983d2901a5454d1f9120c9eafd3f2463a3eff6bf90ba4153c3f,Ti teletrasporti 10 metri più avanti. Non puoi attraversare i muri. Tempo di recupero: 120 secondi.
2015293321,Sending from a friend grants 30 bonus Affinity.,bb6fc0f183880b208cccb18148e1ec03831eb7e9610e84b67179bc8627225583,L'invio da parte di un amico conferisce 30 punti Affinità extra.
2017352898,The essence of Transmog Dew. It’s said that collecting enough of it makes it quite valuable.,4e193d4d8eb5d221f434c4f18f0f8555332fa6cdb22d896c5c7338d269236e47,L'essenza della Rugiada di Trasfigurazione. Si dice che raccoglierne a sufficienza la renda alquanto preziosa.
2018530872,Prismatic,95c6ab0e513cfdbc387fec78abc6db1c37c47179a28080e7a9bb106db9fbf99f,Prismatico
2021751112,Enter World,d0c6c262aeed5ba44c32ca4e1b1020dcd1559795d39c7ae552e8a663b50fef79,Entra nel Mondo
2021974003,Claimable after reaching Lv. 40 and becoming Grade I Wayfarer. Can be changed anytime before claiming.,68e21e0d39a20ef5837dde8ec471d3ef087c368046cdf68783255fd89f4d45a0,Riscattabile dopo aver raggiunto il Lv. 40 ed essere diventato Viandante di Grado I. Puoi cambiarlo in qualsiasi momento prima del riscatto.
2022436955,Assessment: Starlight's Glory,59cb58c0fb63304e9ac743ebdaaa6b55a9a63796e5300e6efa9c8f6ca2314688,Valutazione: Gloria della Luce Stellare
2022779583,Settlement Reward Preview,0827d09056d9b6b2fecd7024d0f4dfd2c7e304048e179f44793539b08adfac86,Anteprima Ricompense di Fine Partita
2023153153,Obtained by taking part in the Legendary Journey event.,a932e484ab7799a2c7df31d70a51855feb252dd667cbbfedc6670b58f6e209e0,Si ottiene partecipando all'evento Viaggio Leggendario.
2023353376,Leaderboard Starts: {0},8d1bf36f841b4b5dbebcc116d8bfcb6cc78e33e23005737bb203bc86694ed889,Inizio Classifica: {0}
2023602404,Personal Points,55130f729b5f18fb2222d9124af6868740409460ea7c20bebfa47f7a559659fa,Punteggio Personale
2028344504,"When the Alpha has more than <customRichText(calcData,buff,4004110,param0,1)> stacks of Water Debuff, Water Debuff is consumed to enter the Water Pressure Imbalance state. Taking damage triggers an additional instance of Water-type damage.",dd05f7c4b388bcac058571c5e1c218bc466c47e25b8c580c77b7144ab0d293e5,"Quando l'Alpha ha più di <customRichText(calcData,buff,4004110,param0,1)> accumuli di Malus Acqua, li consuma per entrare nello stato “Squilibrio della Pressione dell'Acqua”. Subire danni attiva un'istanza aggiuntiva di danni di tipo Acqua."
2030007044,Reward Preview,4486ad86f81a030841a531d28a2417fe317ec846081645d832ec457fadbd1bd4,Anteprima ricompense
